﻿Date;Champ;Nomenclature;Code NAF;Libellé NAF;Type de données;Nombre d'emplois vacants;Taux d'emplois vacants (en %)
2022-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;22023;1.76
2022-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;71740;3.85
2022-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;8789;2.78
2023-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;26703;3.16
2023-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;12443;1.8
2023-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;5849;1.69
2023-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;6518;2.8
2023-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;30045;2.71
2023-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;26017;1.86
2023-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;27383;2.92
2023-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;37489;2.94
2023-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;22803;1.78
2023-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;7443;2.19
2023-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;64683;3.45
2023-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;145;0.79
2023-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;25117;1.8
2023-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;24228;2.76
2023-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;10078;1.45
2023-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;60824;3.27
2023-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;352;1.92
2023-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;26005;1.85
2023-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;11849;1.69
2023-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;4788;2.52
2023-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;4971;1.46
2023-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;5641;2.49
2024-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1116;0.62
2024-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;23940;2.78
2024-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;21297;2.43
2024-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;12096;1.73
2024-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;35552;2.76
2024-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;23691;1.85
2024-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;5513;1.58
2024-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;4201;1.76
2024-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;6635;2.1
2024-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;356;1.94
2024-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;22751;2.41
2024-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;20189;2.31
2024-T2;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;11443;1.63
2024-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;4124;2.22
2024-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;31085;2.42
2024-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;7471;2.18
2024-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;9628;3.02
2024-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;202;1.12
2024-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;21799;2.02
2024-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;21125;2.35
2024-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;27994;2.19
2024-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;17191;1.34
2024-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;4031;1.23
2024-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;3721;1.56
2024-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;8151;2.58
2024-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;866;0.47
2024-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;34625;1.33
2024-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;28067;1.98
2024-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;11183;1.59
2024-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;17353;1.36
2024-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;3672;1.08
2025-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;42808;1.66
2025-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1137;0.62
2025-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;2396;1.5
2025-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;27883;1.97
2025-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;23510;2.71
2025-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;29388;2.3
2025-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;51968;2.7
2025-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;958;0.52
2025-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;1810;1.13
2025-T2;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;39781;1.54
2025-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;17794;2.08
2025-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;62006;3.2
2025-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;19;0.11
2025-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;723;0.39
2025-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;30542;1.2
2025-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;21874;1.55
2025-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;8802;1.25
2025-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;2865;1.59
2025-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;74;0.43
2025-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;1811;1.13
2025-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;19740;1.88
2025-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;14383;1.02
2025-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;22703;2.63
2025-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;8867;1.25
2025-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;3827;2.1
2025-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;16165;1.27
2025-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;5309;2.32
2011-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;4993;0.36
2011-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5732;0.75
2011-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;11630;0.95
2011-T2;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;21305;1.29
2011-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;19016;0.66
2011-T3;Ensemble;A21;F;Construction (section F de la Naf);Brutes;15331;0.97
2011-T3;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;6390;0.84
2011-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;20096;1.63
2011-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;10732;0.87
2011-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;22159;1.34
2011-T4;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;95;0.38
2011-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;19974;2.66
2011-T4;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;3281;0.97
2011-T4;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;8418;1.64
2012-T1;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;55;0.22
2012-T1;Ensemble;A21;F;Construction (section F de la Naf);Brutes;18972;1.22
2012-T1;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;16879;2.27
2012-T1;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5160;0.68
2012-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;7092;2.65
2012-T1;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;15750;1.27
2012-T1;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;9975;1.96
2012-T2;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;316;0.18
2012-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;26395;0.84
2012-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;11238;0.91
2012-T2;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;5634;1.67
2012-T2;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;6826;2.32
2012-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;14418;1.94
2012-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;15681;1.27
2012-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19208;1.14
2012-T4;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;23310;2.29
2012-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;10881;1.46
2012-T4;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;9045;1.79
2013-T1;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;382;0.21
2013-T1;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;999;0.67
2013-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4603;1.76
2013-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;10239;0.85
2013-T1;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;3547;1.03
2013-T1;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;18205;1.08
2013-T1;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;6759;2.32
2013-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;17256;0.61
2013-T2;Ensemble;A21;F;Construction (section F de la Naf);Brutes;13795;0.9
2013-T2;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;4461;1.32
2013-T3;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;687;0.46
2013-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;25259;0.82
2013-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;4140;0.3
2013-T3;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;19420;1.77
2013-T3;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5021;0.67
2013-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;9324;0.75
2013-T4;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;33;0.14
2013-T4;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;417;0.23
2013-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;9442;1.27
2013-T4;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;4893;1.66
2014-T1;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;846;0.57
2014-T1;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;22133;2.18
2014-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4229;1.63
2014-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;19594;0.7
2014-T2;Ensemble;A21;F;Construction (section F de la Naf);Brutes;11683;0.78
2014-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;25624;0.83
2014-T2;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;17206;1.37
2014-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;11969;0.96
2014-T3;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;68;0.29
2014-T3;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;547;0.37
2014-T3;Ensemble;A21;F;Construction (section F de la Naf);Brutes;9566;0.65
2014-T3;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3711;1.43
2014-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;16003;1.28
2014-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;12191;0.97
2014-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19736;1.14
2014-T3;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;4680;1.59
